tax_id,original_name,matched_candidate_name,matched_fein
8020,ERDOS TECHNOLOGIES INC,,
8021,"EXTENSIVE THERAPY CONNECTION AND SOLUTION, LLC",,
8023,DOMINION ENVIRONMENTAL CONSULTANTS INC,,
8023,ABUNDANT BRANDS LLC,,
8023,DIASPORA LAW LLC,Diaspora Law LLC,461508023
8023,KING OF FANS INC,,
8023,AMRICAN BEVERAGE DEPOT LLC,American Beverage Depot LLC,010728023
8024,"PROHEALTH GROUP, INC.",,
8024,ARROWHEAD PHARMACEUTICALS INC,Arrowhead Pharmaceuticals Inc.,460408024
8024,VALTECH SOLUTIONS LLC,Valtech Solutions LLC,273548024
8024,SOUND PHYSICIANS OF FLORIDA IV LLC,,
8024,KINETICS NOISE CONTROL INC,,
8024,CONSELLO TECHNOLOGIES INC,CONSELLO TECHNOLOGIES INC,884088024
8024,BAGIANA CONSTRUCTION INC,,
8025,BLUESCAPE BUYER LLC,,
8025,HIGGINS QUASEBARTH & PARTNERS LLC,"Higgins Quasebarth & Partners, LLC",133698025
8025,TDK-LAMBDA AMERICAS INC,TDK-Lambda Americas Inc.,221898025
8025,ZIONS BANCORPORATION N A,,
8025,CODEX CORP DBA GUARDIAN RFID,Codex Corp.,412008025
8025,RHODE ISLAND MEDICAL IMAGING INC,"Rhode Island Medical Imaging, Inc.",050318025
8025,LUMI ENTERPRISES CORP DBA LUMIRX I,,
8026,ARCBEST II INC,,
8026,WONDERLAND SHOWER INC,,
8026,RIVIAH LLC DBA WELLHEALTH PHYSICAL,Riviah LLC,474958026
8026,PYKA INC,Pyka Inc.,814448026
8027,ROYAL PAINTING INC,,
8027,CK USA GUAM INC,"CK USA GUAM, INC",661018027
8027,PATOMAK GLOBAL PARTNERS LLC,,
8027,CR GOODMAN ASSOCIATES INC,"CR Goodman Associates, Inc.",203708027
8027,FCCI SERVICES INC,"FCCI Services, Inc.",591968027
8027,ASTELLAS PHARMA US INC,"Astellas Pharma US, Inc.",202278027
8027,STEEL DYNAMICS HEARTLAND LLC,,
8028,"SHAN DISTRIBUTION NETWORK, INC.","SHAN DISTRIBUTION NETWORK, INC.",452808028
8028,WESHAPE WELLNESS INC,"WeShape Wellness, Inc",873768028
8028,PVALUE COMMUNICATIONS LLC,pvalue communications LLC,201888028
8029,REFUGEES HELPING REFUGEES INC,,
8029,DENNEEN AND COMPANY INC,,
8029,HANLEY ENERGY LLC,,
8030,STRAND GI ASSOCIATES P A,,
8030,GROUNDSWELL CORPORATION,,
8031,ETECHLOGIX INC,ETechlogix Inc,860768031
8031,GEOCAL INC,"GEOCAL, INC.",841118031
8031,SRI SOFTWARE SOLUTIONS LLC,SRI SOFTWARE SOLUTIONS LLC,262418031
8033,BARUCH COLLEGE,Baruch College,132638033
8033,STONE PROFIT SYSTEMS INC,,
8033,CYANICSOFT INC,CYANICSOFT INC,820988033
8033,TRAYAH TECH LLC,TRAYAH TECH LLC,922568033
8033,URBAHN ARCHITECTS PLLC,Urbahn Architects PLLC,453078033
8034,PS LIFESTYLE LLC,,
8034,FIXSTARS SOLUTIONS INC,,
8035,ISSUANCE INC,,
8035,MACYS RETAIL HOLDINGS LLC,"Macy's Retail Holdings, LLC",430398035
8035,KIRA JEWELS INC,,
8035,MACY S RETAIL HOLDINGS LLC,"Macy's Retail Holdings, LLC",430398035
8036,CARVANA LLC,"Carvana, LLC",454788036
8036,HALO INDUSTRIES INC,"Halo Industries, Inc.",383938036
8036,WORLDWIDE CLINICAL TRIALS HOLDING INC,"Worldwide Clinical Trials Holding, Inc.",261188036
8036,SKY 360 DEVELOPMENT LLC,,
8036,WORLDWIDE CLINICAL TRIALS HOLDINGS INC,"Worldwide Clinical Trials Holding, Inc.",261188036
8036,SLABSPACE SPORTS CARD INC,,
8036,ALSTOM SIGNALING OPERATION LLC,"Alstom Signaling Operation, LLC",251768036
8037,IM SOLUTIONS INC,IM Solutions Inc,371998037
8037,"DEVU SOLUTIONS, LLC",Devu Solutions LLC,854308037
8037,FIRST CLASS PHYSICAL THERAPY PC,"First Class Physical Therapy, PC",113618037
8037,LEARNING TECHNOLOGIES ACQUISITION,,
8037,DEVU SOLUTIONS LLC,Devu Solutions LLC,854308037
8037,FAURECIA EMISSIONS CONTROL TECHNOLOGIES USA LLC,"Faurecia Emissions Control Technologies, USA, LLC",208638037
8037,AQP INC DBA PORTOLA,,
8037,FAURECIA EMISSIONS CONTROL TECHNOL,"Faurecia Emissions Control Technologies, USA, LLC",208638037
8038,DRAG N DROP TECHNOLOGIES LLC,,
8039,VOLT MANAGEMENT CORP,Volt Management Corp.,133568039
8039,MR ENGINEERING CONSULTANTS INC,"MR Engineering Consultants, Inc.",800428039
8039,TEACHING STRATEGIES LLC,,
8040,VSINGH CPA LLC,,
8040,GLOBAL CLIENT TECHNOLOGY LLC,,
8040,MYHEALTH LLC,"MyHealth, LLC",464228040
8040,VITAYE INC,Vitaye Inc,812688040
8040,SICILIANO MARBLE AND GRANITE INC,SICILIANO MARBLE AND GRANITE INC,650778040
8040,MYDENTAL PLLC DBA MYDENTAL,,
8041,SYNAPSE TECHNOLOGIES LLC,,
8041,FUSION GLOBAL TECHNOLOGIES AND SOL,,
8041,NEDERLAND SMILES PC DBA TEXAS CITY DENTAL,,
8041,TWELVE LABS INC,Twelve Labs Inc,863188041
8042,ARCLIGHT WIRELESS INC,"ArcLight Wireless, Inc.",208058042
8042,ARAMIS INC,"Aramis, Inc.",112148042
8042,COMMUNITY ACTION COMMITTEE OF PIKE COUNTY DBA VALLEY VIEW HEALTH CENTERS,,
8042,EDUCATION DESIGN LAB,Education Design Lab,464248042
8043,ASSOCIATION OF UNIVERSITIES FOR RE,,
8043,SB TECHNOLOGY INC D B A SANDBOXAQ,"SB Technology, Inc.",204198043
8043,SPENCER GIFTS LLC,Spencer Gifts LLC,710878043
8043,GM PERSONNEL SERVICE INC,,
8043,FAURECIA HYDROGEN SOLUTIONS NORTH AMERICA INC,"Faurecia Hydrogen Solutions North America, Inc.",921168043
8043,EMERSON PROFESSIONAL TOOLS MFG LLC,Emerson Professional Tools MFG LLC,851808043
8043,COVALENT METROLOGY INC,"Covalent Metrology, Inc.",812198043
8044,RESERVOIR ENGINEERING RESEARCH INSTITUTE,,
8045,3B STAFFING LLC,3b Staffing LLC,824138045
8045,ANTHROPIC PBC D B A ANTHROPIC INC,,
8046,PAGE SOUTHERLAND PAGE INC,"Page Southerland Page, Inc.",464258046
8046,ALLIANT ENGINEERING INC,"Alliant Engineering, Inc.",411818046
8046,DDH NORTH AMERICA INC DBA DDH NORTH AMERICA INC,DDH North America Inc.,611978046
8046,DISNEY HUMAN RESOURCES SERVICES CO,,
8046,PAGE SOUTHERLAND PAGE INC SUCCESSOR EMPLOYER TO EYP INC,"Page Southerland Page, Inc.",464258046
8046,MEHARRY MEDICAL COLLEGE,,
8047,M.R.C.A. LLC,,
8047,CPC TECHNOLOGIES LLC,CPC TECHNOLOGIES LLC,845158047
8047,GRADEX INC,"GRADEX, INC.",351698047
8047,TAN45 TECH INC,,
8047,COMPUTATIONAL SYSTEMS INC,,
8047,MALUM INC D B A MALUM TERMINUS TECHNOLOGIES INC,"Malum, Inc.",833868047
8047,MALUM INC DBA INTELLISEE,"Malum, Inc.",833868047
8047,ITC HOLDINGS CORP,ITC Holdings Corp.,320058047
8048,AUTO EUROPE LLC,"Auto Europe, LLC",830378048
8048,ENERGY CONTROLS TECHNOLOGIES INC,,
8048,P97 NETWORKS LLC,"P97 Networks, LLC",454428048
8048,C & C INDUSTRIES LLC DBA CNC FLOW CONTROL,,
8048,TRANSURBAN USA INC.,Transurban USA Inc.,841688048
8048,INSIGHT CHICAGO INC DBA INSIGHT HO,Insight Chicago Inc.,862358048
8048,NURIX THERAPEUTICS INC,"Nurix Therapeutics, Inc.",270838048
8048,MARTIN KOBUS INC,,
8049,SOLVE DATA INC,Solve Data Inc.,831468049
8049,ELECTRONEEK ROBOTICS INC,"ElectroNeek Robotics, Inc.",833228049
8049,"CHANDANA FOOD CONCEPTS, INC. DBA ANNAPURNA CUISINE - CULVER CITY",,
8049,OPTIMUMS LLC,,
8050,DISCOVERY EDUCATION INC,,
8050,CUBEWISE NORTH AMERICA INC,,
8050,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,,
8050,RHONE GROUP LLC,Rhone Group LLC,133988050
8050,CTBC BANK CORP USA,CTBC Bank Corp. USA,952368050
8051,COTHROM LLC,,
8051,SNAP FINANCE LLC,Snap Finance LLC,810878051
8051,DIANA WU DDS PLLC,"Diana Wu, DDS, PLLC",814258051
8051,DST TECHNOLOGIES INC,"DST Technologies, Inc",431658051
8051,MUELLER SYSTEMS LLC,"Mueller Systems, LLC",371388051
8052,CONCRETE BY M&J INC,,
8052,CONCUR TECHNOLOGIES INC,"Concur Technologies, Inc.",911608052
8052,APACHE JUNCTION UNIFIED SCHOOL DIS,,
8052,KETOS INC,,
8052,SOFTPROS INC,"SoftPros, Inc.",582518052
8053,ZEUS TECHNO SOLUTIONS INC,,
8053,GARUDA CONSULTANT LLC,GARUDA CONSULTANT LLC,922668053
8053,FLUENT LLC,"FLUENT, LLC.",352548053
8053,SYNDIGO LLC,Syndigo LLC,203328053
8053,FINANCIAL SOFTWARE AND SERVICES INC,"Financial Software and Services, Inc.",300758053
8054,SUNDANCE GRAPHICS LLC,"SunDance Graphics, LLC",208668054
8055,"ASTRONOMER, INC.","Astronomer, Inc.",475158055
8055,PARADIGM FINANCIAL PARTNERS LLC,,
8055,SEERTEK SYSTEMS INC,Seertek Systems Inc,161628055
8055,VISIONARY SPECTACLE STUDIOS LLC,"Visionary Spectacle Studios, Inc.",473028055
8055,NYCMC CORP,NYCMC Corp,463288055
8056,LAMAR STATE COLLEGE PORT ARTHUR,Lamar State College-Port Arthur,760658056
8056,STARGATE INC,Stargate Inc.,911738056
8056,QUANTBOX USA LLC,"Quantbox USA, LLC",883568056
8057,FLORIDA HOSPITAL ZEPHYRHILLS INC D,"FLORIDA HOSPITAL ZEPHYRHILLS, INC.",592108057
8057,MONARCH INVESTMENT AND MANAGEMENT,"Monarch Investment and Management Group, LLC",201188057
8057,NEVRO CORP,Nevro Corp,562568057
8057,APOGEE MEDICAL GROUP GEORGIA INC,"Apogee Medical Group, Georgia, Inc.",204168057
8057,ISOLATION BIO INC,,
8058,LAW OFFICES OF METIN SERBEST LLC,LAW OFFICES OF METIN SERBEST LLC,460628058
8058,RATEGAIN ADARA INC,,
8058,BEILLION INSURANCE SVCS LLC,,
8058,E AND E CO LTD DBA JLA HOME,"E & E Co., Ltd.",943208058
8059,PSG EQUITY LLC,PSG Equity LLC,352498059
8059,BORODA HOLM,Boroda Holm APC,952848059
8059,ANCHORAGE INPATIENT SERVICES LLC A,,
8060,WINDSOR UNIFIED SCHOOL DISTRICT,,
8060,MYRIAD GENETICS INC,Myriad Womens Health,743238060
8060,GYANSYS INC,Gyansys Inc.,562498060
8060,FAMILY RESOURCES,,
8061,STUDIO T-SQ INC,Studio T-SQ Inc.,272168061
8061,VOLANSYS LLC,"Volansys, LLC.",331228061
8061,AFFLUX SYSTEMS LLC,Afflux systems LLC,922548061
8062,DEAN RINGERS MORGAN AND LAWTON P A,"Dean, Ringers, Morgan & Lawton, P.A.",591788062
8063,ROYAL CYBER INC,ROYAL CYBER INC,43708063
8063,APOGEE THERAPEUTICS INC,,
8063,TECH MAHINDRA TECHNOLOGIES INC,Tech Mahindra Technologies Inc,223778063
8063,OMA AMO ARCHITECTURE P.C.,OMA AMO Architecture P.C.,208658063
8063,RUMS DEPARTMENT LLC DBA MYSHOESPOT,Rums Department LLC,461508063
8063,BLUE MOON CAPITAL PARTNERS LP,,
8063,RUMS DEPARTMENT LLC,Rums Department LLC,461508063
8063,CREDIT COM HOLDINGS LLC FKA PROGRE,,
8063,A 1 REHAB RECRUITMENT SERVICES INC,A-1 REHAB & RECRUITMENT SERVICES INC.,823038063
8063,ALGOBRAINZ LLC,ALGOBRAINZ LLC,880778063
8063,TUSIMPLE INC,"TuSimple, Inc.",814788063
8064,COMPREHENSIVE BUSINESS ACCOUNTING INC,,
8064,"NORTHEAST GEORGIA PHYSICIANS GROUP, INC.",,
8064,NENI TECHSYSTEMS INC,NENI TECHSYSTEMS INC,853888064
8064,CARDUS INC,Cardus Inc,263038064
8064,NORTHEAST GEORGIA PHYSICIANS GROUP INC,,
8064,SINGULARITY DATA LIMITED,Singularity Data Limited,873548064
8065,EFIN MANAGEMENT CORP,EFIN Management Corp.,474568065
8065,BAPS MANAGEMENT CORPORATION,BAPS MANAGEMENT CORP,421608065
8065,K AND M BUILDER AND DEVELOPER INC,"K & M Builder and Developer INC,",208448065
8065,STAMPFLI ASSOCIATES CPAS P C,,
8065,RE MAX LLC,"REMAX, LLC",840678065
8065,PACAGEN INC,,
8065,VCU HEALTH SYSTEM AUTHORITY,VCU Health System Authority,541848065
8065,EFFICIO LLC,Efficio LLC,352558065
8065,MARSHALL ACQUISITION CORPORATION D,Marshall Acquisition Corp,820838065
8065,TSYNGAUZ AND ASSOCIATES PC,,
8065,K AND M BUILDER DEVELOPER INC,"K & M Builder and Developer INC,",208448065
8066,NATIONAL VETERINARY ASSOCIATES INC,"National Veterinary Associates, Inc.",954578066
8066,WDM USA LIMITED,,
8066,GATEB CONSULTING INC,"gateB Consulting, Inc. ",463668066
8066,AMR A LICENSED CLINICAL SOCIAL WORKER CORPORATION DBA AMR THERAPY AMR THERAPY AND SUPPORT SERVICES,,
8067,SONY ELECTRONICS INC,SONY ELECTRONICS INC.,222878067
8067,ANALYTIK JENA US LLC,Analytik Jena US LLC,205808067
8067,THE PARK NATIONAL BANK,,
8067,SDH MANAGEMENT INC,SDH Management Inc,862148067
8067,SONAR LABS INC,"Sonar Labs, Inc.",853188067
8067,CELLENS INC,,
8068,INDEED FLEX INC,"Indeed Flex, Inc.",850568068
8068,MARKITSERV LLC,"MarkitSERV, LLC",680678068
8068,CLINICAL CARE OPTIONS LLC,,
8068,ZORA LABS INC,Zora Labs Inc.,845068068
8068,MANN HUMMEL USA INC,MANNHUMMEL USA INC.,382458068
8068,AMAZON WEB SERVICES INC,"Amazon Web Services, Inc.",204938068
8068,EDUMONT AT JIMMY CARTER LLC,EDUMONT AT JIMMY CARTER LLC,820988068
8068,KADSTECH INC,"KADSTECH, INC",841638068
8068,ASSOCIATED BANC-CORP D B A ASSOCIA,Associated Banc-Corp,391098068
8069,CALIFORNIA AIR RESOURCES BOARD,California Air Resources Board,680288069
8069,LUDI INC.,Ludi. Inc,455528069
8069,MIDWEST UNIVERSITY,Midwest University,431658069
8069,SERVICE FIRST INSURANCE GROUP LLC,,
8069,S & V INDUSTRIES INC,"S&V Industries, Inc.",341758069
8070,ENVOGUE INTERNATIONAL LLC,Envogue International LLC.,743158070
8070,DATASTACK TECHNOLOGIES LLC,DataStack Technologies LLC,832158070
8070,KIM AND BAE PC,,
8071,TWENTIES BEAUTY INC,,
8071,ABN AMRO CLEARING USA LLC,ABN AMRO CLEARING USA LLC,364168071
8071,A G SIMPSON USA INC,,
8071,LTE CARE PLUS INC,,
8072,GELTOR INC,,
8072,6E TECHNOLOGIES LLC,"6E Technologies, LLC",200288072
8072,LOWES COMPANIES INC,"Lowe's Companies, Inc.",560578072
8072,LAW OFFICES OF MELANIE M YANG,Law Offices of Melanie M Yang,201188072
8073,EARLHAM COLLEGE,Earlham College,350868073
8073,FIVE RIVERS MANUFACTURING,,
8073,RAILCAR CO CORP,,
8073,DRL SERVICES LLC,DRL Services LLC,270298073
8073,CUROLOGY INC,"Curology, Inc.",472748073
8073,AKEANA USA INC,,
8074,DESSERT HOLDINGS LLC,,
8074,OHIO CONFERENCE OF SEVENTH-DAY ADV,OHIO CONFERENCE OF SEVENTH-DAY ADVENTISTS,310628074
8074,UNIVERSITY OF EVANSVILLE,,
8074,ACES DBA EMERGENCE,,
8074,KARMACHECK INC,"KarmaCheck, Inc.",842818074
8074,MATCO TOOLS CORPORATION,,
8075,CCL CONTRACTS CONSULTANCY INC,CCL Contracts Consultancy Inc,980358075
8075,CURII CORPORATION F K A CUROVERSE,,
8076,JANITZA LP,,
8076,RJ BRANDS LLC DBA CHEFMAN,RJ Brands LLC,270758076
8076,RBUS INC A RED VENTURES COMPANY,"RBUS, Inc.",562228076
8076,BERRY APPLEMAN AND LEIDEN LLP,Berry Appleman & Leiden LLP,943068076
8076,ATCS PLC,,
8076,ATOKA TECHNOLOGIES INC,Atoka Technologies Inc,834098076
8076,SINGH AUTOMATION LLC,,
8077,COMMUNITY CONSOLIDATED SCHOOL DIST,Community Consolidated School District 54,366008077
8077,SAFESMART LLC,,
8077,CLARITAS LLC,"Claritas, LLC",814488077
8077,COMMUNITY CONSOLIDATED SCHOOL DISTRICT 54,Community Consolidated School District 54,366008077
8078,JEFFERSON COMMUNITY HEALTH CENTER,Jefferson Community Health Center,470468078
8078,HIRETEAMMATE INC DBA HIREEZ,"HireTeamMate, Inc.",473428078
8078,KENNECOTT UTAH COPPER LLC,Kennecott Utah Copper LLC,133108078
8078,MURPHY-BROWN LLC DBA SMITHFIELD HOG PRODUCTION,Murphy-Brown LLC,542038078
8078,REDSTONE HEALTHCARE LLC,,
8078,HIRETEAMMATE INC DBA HIRETUAL,"HireTeamMate, Inc.",473428078
8078,MURPHY-BROWN LLC DBA SMITHFIELD HO,Murphy-Brown LLC,542038078
8078,"HIRETEAMMATE, INC. DBA HIREEZ","HireTeamMate, Inc.",473428078
8078,MANAY CPA INC,Manay CPA Inc,815038078
8078,GALILEO FINANCIAL TECHNOLOGIES LLC,"Galileo Financial Technologies, LLC",850808078
8080,"DYTEK SOLUTIONS, LLC",Dytek Solutions LLC,461878080
8080,CENTER FOR ALTERNATIVE SENTENCING AND EMPLOYMENT SERVICES DBA CASES,,
8080,PLAYEVERYWARE INC DBA PLAYEVERYWAR,,
8080,UNION PUBLIC SCHOOLS,,
8080,WINHALL LLC,,
8081,SUMMIT CAMP,Summit Camp LLC,270288081
8081,MAS ALLA LLC,,
8081,SIKICH LLP,,
8083,BRIERLEY AND PARTNERS INC,"Brierley & Partners, Inc.",752008083
8083,MATSCO SOLUTIONS LLC,Matsco Solutions LLC,980608083
8083,INJOYA INC,INJOYA INC,874748083
8084,MINDEX TECHNOLOGIES INC,"Mindex Technologies, Inc.",161458084
8084,CJ ADVERTISING LLC,,
8084,KARL STORZ IMAGING INC,,
8085,CONNECTICUT DENTAL PROFESSIONALS P,,
8085,CALENERGY OPERATING CORP,,
8085,BATES AND MASI ARCHITECTS LLC,,
8086,RENAGADE THERAPEUTICS MANAGEMENT I,"ReNAgade Therapeutics Management, Inc.",861878086
8086,MCLAREN MED GRP,,
8086,FRANKLIN COLLEGE,,
8086,PROFESSIONAL DENTALL ALLIANCE LLA D/B/A NORTH AMERICAN DENTAL GROUP,"PROFESSIONAL DENTAL ALLIANCE, LLC",274348086
8086,THORNE RESEARCH INC,"Thorne Research, Inc.",911248086
8086,NEXT NRG LLC,,
8086,CLOUDBERG TEC LIMITED COMPANY,CloudBerg Tec Limited Company,842678086
8086,MCLAREN MEDICAL GROUP,,
8087,COMMONWEALTH HEALTH CORPORATION,Commonwealth Health Corporation,311118087
8087,"JUST IMAGINE, INC.",,
8088,AI DEFINITIVE INC,,
8088,OPENWAVE COMPUTING LLC,Openwave Computing LLC,133968088
8088,AMAZON WEB SERVICES INC,,
8088,SEIBEL INC,,
8088,LAMBDANETS INC,Lambdanets Inc,900808088
8089,APPSFLYER INC,"AppsFlyer, Inc.",471748089
8089,HITI TECHNOLOGIES LLC,HITI TECHNOLOGIES LLC,833548089
8089,RADIOLOGIX INC,,
8091,REVIONICS LLC,REVIONICS LLC,721528091
8091,HOLABIRD AND ROOT LLC,,
8091,LEGAL TECHNOLOGIES LLC,,
8091,NETWORK SPECIALTY GROUP INC,"Network Specialty Group, Inc.",521878091
8091,NEO4J INC,"Neo4j, Inc.",990368091
8091,STORM SMART BUILDINGS SYSTEMS LLC,,
8091,MARSHALL CRAFT ASSOCIATES INC,,
8091,APOLLO AUTO INC,Apollo Auto Inc.,842758091
8092,E-TECHNOLOGY LLC,E-TECHNOLOGY LLC,760598092
8092,FIRSTLIGHT MEDIA US HOLDINS INC,,
8092,SHAMIN HOTELS INC,"Shamin Hotels, Inc.",541868092
8093,COLUMBIA UNIVERSITY,Columbia University,135598093
8093,IONA UNIVERSITY,,
8093,FIELDFISHER SILICON VALLEY LLP,Fieldfisher Silicon Valley LLP,990378093
8093,OAK POINT PARTNERS LLC,,
8093,G E C INC,,
8093,BOSTON DATA PRO LLC,Boston Data Pro,811378093
8094,JULY RESIDENTIAL GROUP LLC,,
8095,QLYTIX INC,"QLytix, Inc.",811978095
8095,WHITE GLOBE STAFFING,WHITE GLOBE LLC,472628095
8095,MIRAGE SOFTWARE INC DBA BOURNTEC SOLUTIONS,Mirage Software Inc.,770368095
8095,NOVA GREEN RECYCLING LLC,,
8095,HRSMARTER GROUP INC,"HRSmarter Group, Inc. ",920878095
8095,CONSUMER ATTY MARKETING GRP,,
8096,US PISEN TECHNOLOGY LTD,,
8096,GENENTECH USA INC,"Genentech USA, Inc.",205958096
8096,KRAFT GROUP LLC,Kraft Group LLC,043288096
8096,BENEFICIAL TECH SERVICES INC,"Beneficial Tech Services, Inc.",832068096
8096,CARDIOVASCULAR ASSOCIATES INC,,
8096,BEUSA ENERGY LLC,,
8096,"BENEFICIAL TECH SERVICES, INC","Beneficial Tech Services, Inc.",832068096
8097,QUALITROL COMPANY LLC,Qualitrol Company LLC,472408097
8097,RESONANT ENERGY LLC,,
8097,ACCRUE SELECT INC,Accrue Select Inc,461318097
8097,PAYSTAND INC,"Paystand, Inc.",462018097
8097,TESCO CONTROLS LLC,"Tesco Controls, LLC",942218097
8098,TEKPRISM INC,,
8098,DASSAULT FALCON JET CORP,Dassault Falcon Jet Corp.,221978098
8099,ESCUELA BILINGUE INTERNACIONAL,Escuela Bilingue Internacional,202258099
8099,COHNREZNICK LLP,CohnReznick LLP,221478099
8099,KAREN FROME ARCHITECTURE  D P C,"Karen Frome Architecture, D.P.C.",883538099
8099,BESTINC LLC,Bestinc LLC,474818099
8099,MAHASKA COUNTY HOSPITAL D B A MAHA,Mahaska County Hospital ,426038099
8100,PROOF MANAGEMENT LLC,,
8100,5ELEM USA INC,,
8100,PALMT SYSTEMS INC,PalmT Systems INC,831588100
8100,SIYATECH CONSULTING INC,,
8100,PACIFIC NORTHERN INC,,
8100,TENNESSEE DENTAL PROFESSIONALS PC,"Tennessee Dental Professionals, PC",200418100
8100,ADVANTAGE TECHNICAL SERVICES INC,,
8100,LANTERN US LLC,,
8100,MUSIC INFRASTRUCTURE COMPANY,,
8101,R1 RCM HOLDCO INC,R1RCM HOLDCO INC.,020698101
8101,MCDERMOTT CONSULTING LLC,,
8101,H2 BIG SKY LLC,,
8101,GIFFIN INC,"Giffin, Inc.",382368101
8102,S AND P OPCO LLC,"S&P OpCo, LLC",474648102
8102,COMMERCIAL INSURANCE NET LLC,Commercial Insurance.NET LLC,271348102
8102,AIBLE INC,,
8102,CRUSH VARMA LAW GROUP P C,,
8103,ARTECH LLC AKA ARTECH INFORMATION,Artech LLC,223338103
8103,LIGHT STREET CAPITAL MANAGEMENT LLC,,
8103,COREVITAS LLC,,
8103,DIGITAL ASSET US CORP,,
8103,ELASTOSTAR RUBBER CORPORATION,ELASTOSTAR RUBBER CORPORATION,463598103
8103,CAMBRIDGE MEMORIAL HOSPITAL INC D,"Cambridge Memorial Hospital, Inc. ",476028103
8103,ARTECH LLC AKA ARTECH INFORMATION SYSTEMS LLC,Artech LLC,223338103
8104,BENEFITS HEALTH SYSTEM INC,Benefis Health System Inc,263538104
8104,GUNINA INNOVATIVE LLC,,
8104,HI TECH SOLUTIONS INC,,
8104,PSOLV LLC,PSOLV LLC,452568104
8104,BENEFIS HEALTH SYSTEM INC,Benefis Health System Inc,263538104
8105,BILLD LLC,,
8105,TEK SOURCES INC,,
8105,APPLIED PRECISION DESIGN,"Applied Precision Design, LLC",141988105
8105,"WEST PHYSICS CONSULTING, LLC",WEST PHYSICS CONSULTING,300528105
8105,SEARGIN LLC,,
8105,TEXAS REMODELING GROUP INC,"Texas Remodeling Group, Inc.",842838105
8105,BATH GROUP LLC,,
8105,LEE AND LEE PS,,
8106,RISE INTERACTIVE MEDIA ANALYTICS LLC,,
8106,CURRENT WAYS INC,"Current Ways, Inc.",271888106
8106,MEILBERT DE VERA LOPEZ DBA NORTHERN CONSTRUCTION,Meilbert De Vera Lopez,660858106
8106,SECURITIZE INC,,
8106,ENTERGY OPERATIONS INC,"Entergy Operations, Inc.",640788106
8107,CERIDIAN HCM INC,"Ceridian HCM, Inc.",593228107
8107,"SILANNA SEMICONDUCTOR NORTH AMERICA, INC.",,
8107,DAYFORCE US INC,,
8108,WAYFAIR LLC,Wayfair LLC,262188108
8108,LAW OFFICES OF SHENGJIN YANG,LAW OFFICES OF SHENGJIN YANG,452498108
8108,HCA MANAGEMENT SERVICES LP,"HCA Management Services, LP",621778108
8108,"LCG ADVISORY SERVICES, LLC",,
8108,RDQ INC,"RDQ, Inc.",824418108
8108,PANGEA TRANSFER COMPANY,,
8108,ARL BIO PHARMA INC,"ARL Bio Pharma, Inc.",731548108
8109,TRENMOR LLC D B A LINESIGHT,TRENMOR LLC,383818109
8109,ENSO LAW LLP,Enso Law LLP,921068109
8109,ALPHA TEKNOVA INC,"Alpha Teknova, Inc.",943368109
8109,TRENMOR LLC DBA LINESIGHT,TRENMOR LLC,383818109
8109,OLSEN BROTHERS RANCHES INC,"Olsen Brothers Ranches, Inc.",911078109
8109,PAINE SCHWARTZ PARTNERS LLC,,
8110,BEAR ROBOTICS INC,"Bear Robotics, Inc.",821448110
8110,COMMUNITY HEALTH CENTER OF BRANCH,,
8110,ADVANCE STORES COMPANY INCORPORATE,Advance Stores Company Inc.,540118110
8110,CENTERVILLE CLINICS INC,,
8110,RAAWEE INC,Raawee Inc.,271038110
8110,SATNEWS PUBLISHERS INC,,
8111,ROXUL USA INC,,
8111,OPELOUSAS GENERAL HOSPITAL AUTHORI,,
8111,ARCTIC WOLF NETWORKS INC,,
8111,CORAM AI INC,,
8111,T LIN ASSOCIATES ATTORNEYS AT LAW,"TLA Law, Attorneys at Law, PLLC",463248111
8112,INPATIENT PHYSICIAN CARE SERVICES,,
8112,INVENTSOFT LLC,INVENTSOFT LLC,823198112
8112,AVIRA DIGITAL LLC,Avira Digital LLC,830808112
8112,"SUGANDHA DAHIYA & ASSOCIATES, P.C.",,
8113,SONY PICTURES TELEVISION INC,Sony Pictures Television Inc.,581748113
8113,XPANXION LLC,,
8113,WORTHIX CORP,Worthix Corp,300878113
8113,SKRILL USA INC,,
8113,OUR LADYS ACADEMY,,
8114,VENTANA APPLIED SCIENCES LLC,,
8114,PENNEY OPCO LLC,Penney OpCo LLC,853718114
8114,SAGE MICROELECTRONICS CORP,,
8114,WIT INC,WIT INC. ,383308114
8114,CELIGO INC,"Celigo, Inc.",900398114
8114,MCCARTON FOUNDATION FOR DEVELOPMENTAL DISABILITIES INC,,
8114,NUEVA SOLUTIONS INC,Nueva Solutions Inc.,264008114
8114,MCCARTON FOUNDATION FOR DEVELOPMEN,,
8114,IDNOR TECHNOLOGIES INC,Idnor Technologies Inc,881018114
8115,DIRT MARKET LLC,"Dirt Market, LLC",823908115
8115,"URBAN3 , LLC",,
8115,WALKER RIDGE CONSTRUCTION NEW YORK LLC,,
8115,ZERION INC,,
8115,REAL GREEK LLC DBA ELLENOS,,
8115,IGLO LLC,"iGLO, LLC",453278115
8115,ESSENT GUARANTY INC,"Essent Guaranty, Inc.",263728115
8115,BRUMASOFT LLC,Brumasoft LLC,844928115
8116,THE EFFICIENCY NETWORK INC,,
